claim_id,claim_paid,total_claim_amount,claim_start_date,claim_status,tenure,exposure_id,condition_Other,condition_GastrointestinalIssues,condition_AllergiesAndskin,condition_EyesAndears,condition_Injuries,condition_RoutineCareandExaminations,condition_Illness,condition_Ingestion,condition_Dental,condition_Ortho,condition_BehavioralIssues,claimNb,pet_gender,pet_de_sexed,pet_de_sexed_age,pet_is_switcher,nb_policy_first_inception_date,pet_age_months,nb_contribution,nb_excess,nb_address_type_adj,nb_suburb,nb_postcode,nb_state,person_dob,nb_contribution_excess,pet_age_years,owner_age_years,nb_number_of_breeds,nb_average_breed_size,nb_breed_type,nb_breed_trait,nb_breed_name_unique,nb_breed_name_unique_concat,is_multi_pet_plan,lead_date_day,quote_date,quote_time_group,max_tenure,total_earned_units,UW_Date,breed
claim_24e9e103-be88-4283-89f7-2228b9f671de,307.4272727,341.5909091,17/06/2024,covered_paid,2,exposure_610d9aa1-b7fd-44c0-b688-0030d437d43b,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,TRUE,1-2 yr,FALSE,23/04/2024 17:00,48,90,100,House,Biggera Waters,4216,QLD,29/05/1997,90100,4 years,26,2,1.5,cross,cross,cross,"dachshundstandard smooth haired, fox terrierminiature",FALSE,0,10/04/2024 14:47,Afternoon (12:00 - 17:59),3,2.666666667,1/04/2024,cross
claim_24ff9124-9971-48b0-a556-fbf440bb7b6a,68.36363636,85.45454545,26/03/2024,covered_paid,1,exposure_dbb6d3c6-7841-4fb2-b479-6a4e8a5b9c60,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,male,FALSE,Not desexed,unknown,31/01/2024 17:00,9,80,0,House,Ingleburn,2565,NSW,21/06/2000,800,7-12 months,23,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,31/01/2024 20:39,Evening (18:00 - 23:59),6,7,1/02/2024,cavoodle
claim_2501d64c-9c34-4b02-917e-21b58ca70cd0,91.85454545,205.7272727,14/05/2024,covered_paid,1,exposure_e8e4247d-5710-474e-8155-4604dfe52c71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,female,FALSE,Not desexed,unknown,5/04/2024 17:00,2,80,100,Apartment,Scarborough,6019,WA,22/02/1995,80100,0-6 months,29,1,2,unnamed cross,unknown,australian shepherd cross,australian shepherd cross,FALSE,0,4/04/2024 21:29,Evening (18:00 - 23:59),4,4.833333333,1/04/2024,Other
claim_2507c430-bdc5-4a32-855e-bf1623936673,54.54545455,464.3,23/03/2024,covered_with_exclusions_paid,4,exposure_f839db69-fe5b-4702-8e40-bac9603fa0ef,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,male,FALSE,Not desexed,unknown,19/11/2023 17:00,2,80,100,House,Nundah,4012,QLD,10/09/1997,80100,0-6 months,26,1,1,purebred,brachycephalic,chihuahua,chihuahua,FALSE,0,20/11/2023 12:58,Afternoon (12:00 - 17:59),9,8,1/01/2024,chihuahua
claim_2530a884-ccc4-470b-8f1c-66f0c3c1cb4a,24.47272727,30.6,27/05/2024,covered_paid,3,exposure_e5bc1e70-65d1-4a19-9b74-4cc47c8ff96a,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,female,FALSE,Not desexed,unknown,2/02/2024 17:00,2,80,0,House,Burwood East,3151,VIC,13/04/1980,800,0-6 months,43,1,1,purebred,water dog,poodletoy,poodletoy,FALSE,0,25/01/2024 9:47,Morning (05:00 - 11:59),6,7,1/02/2024,poodletoy
claim_2531920e-00aa-44e1-8462-a5840f207f53,373.6,467,15/04/2024,covered_paid,3,exposure_db5b5e88-496b-4316-a7a3-2baa1624aa0b,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,male,FALSE,Not desexed,unknown,9/01/2024 17:00,2,80,0,House,Wickham,2293,NSW,21/01/1997,800,0-6 months,27,1,2,purebred,brachycephalic,french bulldog,french bulldog,FALSE,0,10/01/2024 10:19,Morning (05:00 - 11:59),7,7,1/01/2024,french bulldog
claim_254aa21c-178e-4f8f-82a2-a7ae42c30802,304.3636364,1080.545455,25/01/2024,covered_with_exclusions_paid,1,exposure_b2fc85fc-18a8-4dd8-b3e5-14f88bf84f5d,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,male,FALSE,Not desexed,unknown,18/12/2023 17:00,37,80,0,House,Balwyn,3103,VIC,1/08/1975,800,3 years,48,1,3,purebred,pointer,dalmatian,dalmatian,FALSE,0,18/12/2023 14:54,Afternoon (12:00 - 17:59),8,8,1/01/2024,Other
claim_25534fa3-1448-4f35-aa57-39cdff0419f9,1371.890909,1714.863636,5/06/2024,covered_paid,1,exposure_7b5075d6-e940-4167-b824-792739fb99d0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,female,FALSE,Not desexed,FALSE,5/05/2024 17:00,2,80,200,House,Tyabb,3913,VIC,30/09/1985,80200,0-6 months,38,1,3,purebred,retriever,labrador retriever,labrador retriever,TRUE,0,6/05/2024 17:42,Afternoon (12:00 - 17:59),3,4,1/05/2024,labrador retriever
claim_2575d163-fd1c-4bbc-bbbb-75e304974521,251.4272727,314.2909091,18/07/2024,covered_paid,5,exposure_3e1d9629-de03-46a5-aa33-8ef941230a75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,female,FALSE,Not desexed,unknown,10/02/2024 17:00,105,80,100,House,Slacks Creek,4127,QLD,6/08/1986,80100,8 years,37,1,2,unnamed cross,unknown,australian cattle dog cross,australian cattle dog cross,FALSE,0,5/02/2024 13:34,Afternoon (12:00 - 17:59),6,6.655172414,1/02/2024,australian cattle dog cross
claim_2597e621-a493-4c92-b7a4-f5673e6a0d67,49.96363636,153.3636364,19/07/2024,covered,3,exposure_6e99f222-e5d1-4e11-829f-20c150a3aa17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,TRUE,7-12 mo,unknown,27/04/2024 17:00,27,80,100,House,The Gap,4061,QLD,5/11/1984,80100,2 years,39,1,2,cross,unknown,beaglier,beaglier,FALSE,0,6/04/2024 16:16,Afternoon (12:00 - 17:59),4,4.1,1/04/2024,Other
claim_25a4e9a4-81d1-4615-8497-a97272c28573,136.3636364,136.3636364,17/04/2024,covered_paid,2,exposure_b4d0321e-d796-4d16-a5f6-a2e469a274ce,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,male,FALSE,Not desexed,unknown,8/02/2024 17:00,3,100,100,Apartment,Abbotsford,3067,VIC,11/02/1992,100100,0-6 months,32,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,7/02/2024 9:59,Morning (05:00 - 11:59),6,6.724137931,1/02/2024,groodle
claim_25af02e2-0a40-419b-ac0b-5f145caab678,1045.227273,1252.909091,20/07/2024,covered_with_exclusions_paid,2,exposure_634571a0-edbb-4e4e-8490-0319c987b312,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,female,FALSE,Not desexed,FALSE,24/05/2024 17:00,2,90,0,House,Umina Beach,2257,NSW,28/06/1989,900,0-6 months,34,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,25/05/2024 16:21,Afternoon (12:00 - 17:59),3,3.225806452,1/05/2024,groodle
claim_25b3ef2a-ca98-4cc1-84e5-ff7c4cfbe5ac,319.4545455,410.3636364,28/07/2024,covered_paid,8,exposure_9c524ae9-3296-44d5-93c5-535298d36e13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,male,FALSE,Not desexed,unknown,12/11/2023 17:00,2,100,100,House,Morningside,4170,QLD,3/05/1989,100100,0-6 months,34,1,1,cross,unknown,moodle,moodle,FALSE,0,13/11/2023 18:51,Evening (18:00 - 23:59),9,8,1/01/2024,moodle
claim_25b750b3-0db1-44fd-ae4d-6c218d9014e0,85.81818182,198.1818182,29/07/2024,covered_paid,5,exposure_7bb50d46-3ba2-4428-ba73-ea038798be22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,12/02/2024 17:00,5,80,100,House,Kirwan,4817,QLD,26/03/1999,80100,0-6 months,24,1,2,purebred,spaniel,cocker spaniel,cocker spaniel,FALSE,0,13/02/2024 11:54,Morning (05:00 - 11:59),6,6.586206897,1/02/2024,cocker spaniel
claim_25b982e5-0d7f-42c8-b6c0-0ec815e10f67,50.16363636,153.6181818,24/06/2024,covered_paid,1,exposure_9c75dfb5-e00a-458c-a9b7-ff304120b578,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,TRUE,1-2 yr,TRUE,27/05/2024 17:00,40,80,100,House,Alkimos,6038,WA,15/07/1980,80100,3 years,43,1,1,purebred,terrier,jack russell terrier,jack russell terrier,FALSE,0,28/05/2024 23:49,Evening (18:00 - 23:59),3,3.129032258,1/05/2024,jack russell terrier
claim_25b9848e-9fcf-4c36-8c70-1667b88c5479,174.2,308.6636364,16/08/2024,covered_paid,4,exposure_9dead610-bdd3-4e11-afc4-c2979fc5934a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,female,FALSE,Not desexed,FALSE,28/04/2024 17:00,1,80,100,House,Sandgate,4017,QLD,12/04/1979,80100,0-6 months,45,1,1,purebred,brachycephalic,cavalier king charles spaniel,cavalier king charles spaniel,FALSE,0,29/04/2024 21:50,Evening (18:00 - 23:59),4,4.066666667,1/04/2024,cavalier king charles spaniel
claim_25bc2918-6d82-4a0c-aa31-3590a8ce69b1,49.52727273,152.8181818,29/02/2024,covered_paid,3,exposure_3a0d69e6-c59d-4547-8d36-56302be3eb8d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,unknown,20/11/2023 17:00,22,80,100,House,Thornlie,6108,WA,30/11/1997,80100,1 years,26,1,2,unnamed cross,unknown,staffordshire bull terrier cross,staffordshire bull terrier cross,FALSE,0,21/11/2023 15:30,Afternoon (12:00 - 17:59),9,8,1/01/2024,Other
claim_25bea15f-2017-4d7f-bcd2-01477e179008,217.6363636,1030.909091,15/04/2024,covered_with_exclusions_paid,4,exposure_25522c1e-a0e6-4948-b3e7-d8ce94d6b4a2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,female,FALSE,Not desexed,unknown,22/12/2023 17:00,2,90,100,House,Narangba,4504,QLD,4/06/1992,90100,0-6 months,31,1,1,purebred,brachycephalic,cavalier king charles spaniel,cavalier king charles spaniel,FALSE,0,23/12/2023 19:25,Evening (18:00 - 23:59),8,8,1/01/2024,cavalier king charles spaniel
claim_25e3ead1-2665-494b-b043-3f90c57d862c,44.43636364,55.54545455,19/05/2024,covered_paid,3,exposure_e5bc1e70-65d1-4a19-9b74-4cc47c8ff96a,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,female,FALSE,Not desexed,unknown,2/02/2024 17:00,2,80,0,House,Burwood East,3151,VIC,13/04/1980,800,0-6 months,43,1,1,purebred,water dog,poodletoy,poodletoy,FALSE,0,25/01/2024 9:47,Morning (05:00 - 11:59),6,7,1/02/2024,poodletoy
claim_25ee94b0-8a9c-4672-998c-8abe7606e91d,57.67272727,163,21/03/2024,covered_paid,3,exposure_be6e62e2-3140-4f1f-be2c-c13aa9c9d93c,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,FALSE,Not desexed,unknown,19/12/2023 17:00,4,80,100,House,Hampton,3188,VIC,4/10/1973,80100,0-6 months,50,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2/12/2023 15:02,Afternoon (12:00 - 17:59),8,8,1/01/2024,labrador retriever
claim_25f08d2a-eccb-4ce8-b67c-66e11cae1f76,178.6909091,198.5454545,29/07/2024,covered_paid,4,exposure_654392d2-6aeb-453b-bce7-c577068be798,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,male,TRUE,4-6 mo,unknown,10/03/2024 17:00,7,90,0,House,Biggera Waters,4216,QLD,3/05/1998,900,7-12 months,25,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,FALSE,0,11/03/2024 9:30,Morning (05:00 - 11:59),5,5.677419355,1/03/2024,staffordshire bull terrier
claim_25f1aa7f-e433-4c05-92f5-1a8570dd2fd0,1090.909091,1454.545455,12/03/2024,covered_paid,2,exposure_14f97a6a-aaf7-42b2-84a5-3b19876e0b2a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,male,FALSE,Not desexed,unknown,25/01/2024 17:00,2,80,100,House,Bassendean,6054,WA,5/05/1978,80100,0-6 months,45,1,3,cross,unknown,australian cobberdog,australian cobberdog,FALSE,0,26/01/2024 16:30,Afternoon (12:00 - 17:59),7,7.193548387,1/01/2024,Other
claim_262e9274-2c04-41c9-9aa4-4f650f2df20c,262.5545455,328.2,17/06/2024,covered_paid,6,exposure_b3ba51bf-89b5-4c31-81d9-491116456089,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,female,FALSE,Not desexed,unknown,20/12/2023 17:00,6,80,100,House,Armadale,6112,WA,16/11/2001,80100,0-6 months,22,1,4,purebred,mastiff,bullmastiff,bullmastiff,FALSE,0,21/12/2023 12:35,Afternoon (12:00 - 17:59),8,8,1/01/2024,Other
claim_263ad423-3148-4f9a-893c-45062f8e79f0,70.83636364,179.4545455,23/07/2024,covered_paid,3,exposure_384c4cc6-7b03-48e7-a4ff-720c248c8a4e,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,male,FALSE,Not desexed,FALSE,12/04/2024 17:00,2,80,100,Apartment,Scarborough,6019,WA,17/03/1992,80100,0-6 months,32,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,13/04/2024 16:33,Afternoon (12:00 - 17:59),4,4.6,1/04/2024,cavoodle
claim_265839d2-c67e-4d53-89f6-562f25754595,596.3636364,745.4545455,22/05/2024,covered_paid,2,exposure_8a9ef73b-5002-4ccd-b3e8-0fdec38dd879,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,FALSE,Not desexed,unknown,16/03/2024 17:00,2,80,100,House,Murgheboluc,3218,VIC,17/04/1998,80100,0-6 months,25,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,12/03/2024 8:52,Morning (05:00 - 11:59),5,5.483870968,1/03/2024,golden retriever
claim_2659450b-bbb0-4dd9-922e-b877c7d3f09b,77.16363636,187.3636364,27/07/2024,covered_paid,0,exposure_eb3e4fdd-a92e-477a-86cc-56ea18a33d56,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,TRUE,14/07/2024 17:00,4,80,200,House,Darlinghurst,2010,NSW,1/10/1992,80200,0-6 months,31,1,2,purebred,sighthound,whippet,whippet,FALSE,0,11/06/2024 16:20,Afternoon (12:00 - 17:59),1,1.548387097,1/07/2024,whippet
claim_265a2b95-31a3-4df8-9106-e180bf86ab28,493.6363636,617.0545455,22/02/2024,covered_paid,4,exposure_2a39b811-f9d2-4ad6-ab01-cce930ba01af,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,female,FALSE,Not desexed,unknown,11/10/2023 17:00,7,80,0,House,Thorneside,4158,QLD,14/05/1948,800,7-12 months,75,1,2,unnamed cross,unknown,poodle cross,poodle cross,FALSE,0,12/10/2023 11:29,Morning (05:00 - 11:59),10,8,1/01/2024,Other
claim_266bfe8c-cc8f-4b70-bda8-2ec641f26ab4,126.5818182,249.1363636,5/02/2024,covered_paid,1,exposure_aa6cfd5c-fa0f-4776-8a42-d0965179da90,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,TRUE,4-6 mo,unknown,16/01/2024 17:00,14,80,100,House,Carrum Downs,3201,VIC,23/04/1999,80100,1 years,24,1,1,purebred,sighthound,italian greyhound,italian greyhound,TRUE,0,16/01/2024 18:44,Evening (18:00 - 23:59),7,7.483870968,1/01/2024,Other
claim_26890e8b-0dc6-41db-ba04-e2eac1c9f7c9,489.6,702.9090909,30/06/2024,covered_paid,4,exposure_50402b52-fef7-43b3-8989-387b7825e937,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,female,TRUE,7-12 mo,unknown,5/02/2024 17:00,77,80,100,House,Freshwater,2096,NSW,12/12/1983,80100,6 years,40,1,2,purebred,pointer,hungarian vizsla,hungarian vizsla,FALSE,0,6/02/2024 19:17,Evening (18:00 - 23:59),6,6.827586207,1/02/2024,Other
claim_268d4267-052d-4186-bc47-abab22dee4cd,1070.290909,1337.863636,22/06/2024,covered_paid,6,exposure_1dacc86c-39a1-4ffc-85ac-e10d1592d5e1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,female,FALSE,Not desexed,unknown,10/12/2023 17:00,18,80,100,House,Kimberley,7304,TAS,15/12/1998,80100,1 years,25,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,TRUE,0,7/12/2023 11:53,Morning (05:00 - 11:59),8,8,1/01/2024,dachshundminiature smooth haired
claim_26a9c812-d94f-4846-86d1-ac5eb9ba4a01,103.9181818,220.8090909,12/08/2024,covered_paid,4,exposure_f8deb31f-54d6-4f1a-b616-997808bf93db,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,male,TRUE,0-3 mo,FALSE,23/04/2024 17:00,68,80,100,Apartment,South Yarra,3141,VIC,6/07/1996,80100,5 years,27,1,1,unnamed cross,unknown,maltese cross,maltese cross,TRUE,0,24/04/2024 21:36,Evening (18:00 - 23:59),4,4.233333333,1/04/2024,maltese cross
claim_26b095b4-7ecd-4cf2-889f-6c733aedf833,53.81818182,161.0909091,4/04/2024,covered_with_exclusions,3,exposure_f50ef2ae-c534-42a5-8a4b-23f87fb78b84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,female,TRUE,1-2 yr,unknown,26/01/2024 17:00,65,100,100,House,Albert Park,3206,VIC,13/06/1991,100100,5 years,32,1,2,cross,unknown,sprocker spaniel,sprocker spaniel,TRUE,0,27/01/2024 16:55,Afternoon (12:00 - 17:59),7,7.161290323,1/01/2024,Other
claim_26d9eab7-5ca9-4013-8996-f444da2b9b64,169.2,211.5,4/04/2024,covered_paid,3,exposure_6bd4b3c2-7339-4e31-a728-ef42c7d5fde7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,female,FALSE,Not desexed,unknown,17/01/2024 17:00,2,80,100,House,Ferny Grove,4055,QLD,12/01/1979,80100,0-6 months,45,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,18/01/2024 18:46,Evening (18:00 - 23:59),7,7.451612903,1/01/2024,cavoodle
claim_26dcb6f4-e8bf-4ba7-b0a6-ccdd3d0e49e7,148.8636364,165.4090909,18/01/2024,covered_paid,4,exposure_461abf29-eb07-4002-9960-075f1060a8d1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,unknown,9/09/2023 17:00,4,90,100,House,Pimpama,4209,QLD,26/03/1994,90100,0-6 months,29,1,2,cross,unknown,bordoodle,bordoodle,FALSE,0,10/09/2023 14:58,Afternoon (12:00 - 17:59),11,8,1/01/2024,bordoodle
claim_27019ebc-851d-44e1-90c6-d9cd4823680e,64.54545455,155.4545455,22/04/2024,covered_paid,4,exposure_1a8abc40-ee8c-42ff-b648-bb6b13837447,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,male,FALSE,Not desexed,unknown,2/12/2023 17:00,22,100,100,House,Paddington,2021,NSW,8/07/1981,100100,1 years,42,1,2,purebred,spitz related,siberian husky,siberian husky,FALSE,0,18/11/2023 7:52,Morning (05:00 - 11:59),8,8,1/01/2024,siberian husky
claim_270314c5-27ae-4ef3-905e-5aaa4feecd77,976.1818182,1311.145455,11/05/2024,covered_paid,4,exposure_2a6d6575-d546-4b6a-bdd1-0e0a54ded723,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,TRUE,4-6 mo,unknown,24/01/2024 17:00,84,80,100,House,Mirrabooka,6061,WA,9/02/1993,80100,7 years,30,1,1,purebred,terrier,australian silky terrier,australian silky terrier,FALSE,0,17/01/2024 16:46,Afternoon (12:00 - 17:59),7,7.225806452,1/01/2024,Other
claim_270805b1-0ef9-492a-8382-a4bf1abea886,123.5454545,137.2727273,7/05/2024,covered_paid,4,exposure_1b3bec9c-0ea1-4162-8bf5-496f99315904,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,6/01/2024 17:00,22,90,0,House,Ringwood,3134,VIC,14/12/1980,900,1 years,43,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,7/01/2024 7:19,Morning (05:00 - 11:59),7,7.806451613,1/01/2024,labrador retriever
claim_270bbf58-8640-4ee5-a873-18a6539de843,71.27272727,542.7272727,28/03/2024,covered_with_exclusions_paid,2,exposure_c14c1a7d-006d-416f-824f-7004b867deec,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,unknown,31/12/2023 17:00,2,80,100,House,Epping,2121,NSW,5/01/1960,80100,0-6 months,63,1,1,unnamed cross,unknown,jack russell terrier cross,jack russell terrier cross,FALSE,0,1/01/2024 15:30,Afternoon (12:00 - 17:59),7,8,1/01/2024,jack russell terrier cross
claim_2714027a-ea18-4484-8a68-7104d008cec8,297.4545455,371.8181818,7/07/2024,covered_paid,7,exposure_b3ba51bf-89b5-4c31-81d9-491116456089,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,female,FALSE,Not desexed,unknown,20/12/2023 17:00,6,80,100,House,Armadale,6112,WA,16/11/2001,80100,0-6 months,22,1,4,purebred,mastiff,bullmastiff,bullmastiff,FALSE,0,21/12/2023 12:35,Afternoon (12:00 - 17:59),8,8,1/01/2024,Other
claim_2729bf49-a2a1-46a3-9c4e-cb2e8abb2965,61.81818182,77.27272727,30/08/2024,covered_paid,7,exposure_6e1899b3-6fec-485f-9172-f5cd2fcd55b8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,male,FALSE,Not desexed,unknown,31/12/2023 17:00,1,80,100,House,Greendale,3341,VIC,22/01/1966,80100,0-6 months,57,1,2,unnamed cross,unknown,border collie cross,border collie cross,FALSE,0,1/01/2024 8:39,Morning (05:00 - 11:59),7,8,1/01/2024,border collie cross
claim_274a20c1-c60a-4286-8164-b18b2d398578,210.8636364,351.9545455,20/06/2024,covered_with_exclusions_paid,4,exposure_c6c7bc33-b5dc-423b-96d8-20cb3b529eb5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,2/02/2024 17:00,2,90,0,Apartment,Lutwyche,4030,QLD,22/04/1999,900,0-6 months,24,1,2,purebred,spitz related,shiba inu,shiba inu,FALSE,0,27/01/2024 13:41,Afternoon (12:00 - 17:59),6,7,1/02/2024,Other
claim_278c05f1-583d-4eb7-80fc-9cc8733128d6,61.72727273,152.6363636,24/07/2024,covered_paid,5,exposure_9952c75d-1b6b-4f8c-97d2-8527236a16fb,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,FALSE,Not desexed,unknown,16/02/2024 17:00,3,100,100,House,Piccadilly,6430,WA,21/04/2003,100100,0-6 months,20,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,FALSE,0,17/02/2024 11:15,Morning (05:00 - 11:59),6,6.448275862,1/02/2024,staffordshire bull terrier
claim_278cb155-61b1-44d5-89a6-9427d306dace,62.61818182,181.0909091,17/06/2024,part_covered_paid,1,exposure_d51bd691-9fd7-429b-b0c8-9243eae5dd55,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,FALSE,13/05/2024 17:00,3,80,100,House,Burpengary,4505,QLD,24/02/1957,80100,0-6 months,67,1,1,unnamed cross,unknown,cavalier king charles spaniel cross,cavalier king charles spaniel cross,FALSE,0,14/05/2024 12:51,Afternoon (12:00 - 17:59),3,3.580645161,1/05/2024,Other
claim_27944344-555f-4062-a6d2-4e74794b12cf,129.0909091,186.3636364,2/08/2024,covered_paid,1,exposure_ca05de4d-e8ec-4d1e-8092-bf9aa5c72021,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,TRUE,Not Sure,TRUE,4/07/2024 17:00,63,80,100,House,Duncraig,6023,WA,17/07/1980,80100,5 years,44,2,1.5,cross,cross,cross,"poodleminiature, poodle cross",FALSE,0,13/06/2024 20:43,Evening (18:00 - 23:59),1,1.870967742,1/07/2024,cross
claim_27951489-ba1a-4a87-bfb7-18264ca1e753,18.18181818,109.0909091,29/05/2024,covered_paid,0,exposure_4a9c8612-eb42-4d0a-8efd-230983de7458,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,female,FALSE,Not desexed,TRUE,8/05/2024 17:00,4,100,100,House,Tallwoods Village,2430,NSW,5/11/1997,100100,0-6 months,26,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,23/04/2024 23:15,Evening (18:00 - 23:59),3,3.741935484,1/05/2024,cavoodle
claim_27d67ede-0a55-4dbe-8d1d-e7a4848819f0,81.81818182,90.90909091,14/06/2024,covered_paid,0,exposure_c564d6e8-5569-4e65-a9f5-078ae1338f6e,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,female,FALSE,Not desexed,FALSE,5/06/2024 17:00,7,90,0,Apartment,St Kilda,3182,VIC,14/06/1996,900,7-12 months,28,1,1,purebred,terrier,jack russell terrier,jack russell terrier,FALSE,0,6/06/2024 9:05,Morning (05:00 - 11:59),2,2.833333333,1/06/2024,jack russell terrier
